time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.3600000000000025,4.62129362643,-1.43908015964,20.5570475844,0.0183452264655,5.87771790228,0.0,5.16383521028,-0.845335093135,4.74153151096,0.00936154755823,-0.214629703152,0.0,509.22092166633286,507.5579414780711,509.12880606189094,507.23475847945366
3.4200000000000026,4.93842753735,-1.48950766069,20.8416468763,0.0188019966092,5.86445029695,0.0,5.40797886727,-0.835554759803,4.7439948334,0.0038633938284,-0.239066245865,0.0,460.38941857230355,458.40388347225326,459.48897329888996,459.05268092636436
3.4800000000000026,5.27007309153,-1.53935665579,21.1255329617,0.0193068526734,5.8500480875,0.0,5.64764117,-0.826063786379,4.71781055431,0.0162397545551,-0.242048000165,0.0,452.41245902094016,452.1157771705905,451.84302257047,452.8398108229349
3.5400000000000027,5.61532434636,-1.58866815322,21.4056390623,0.0200663628217,5.83542382022,0.0,5.8615145159,-0.817599233741,4.61842496689,0.00431019204034,-0.247343708214,0.0,430.21965418625325,429.7092229469669,428.7128273093696,427.69762404857323
3.6000000000000028,5.97297864065,-1.63748901417,21.6784385223,0.0201398654319,5.82054961647,0.0,6.06108429122,-0.809755653593,4.47449463794,-0.00579704320867,-0.249044468182,0.0,414.7139847988021,414.4980925925424,414.26994612178095,413.37999214869217
3.660000000000003,6.34537505101,-1.68573628757,21.9477173341,0.0195298819946,5.80598812062,0.0,6.35273517441,-0.798556712456,4.49983323291,-0.0207744574015,-0.232335546643,0.0,474.6553573634711,475.8812081717367,475.5656382934433,474.4168856073095
3.720000000000003,6.73379091814,-1.73339027981,22.2151304011,0.0181524292835,5.79201723745,0.0,6.59505032829,-0.790017771013,4.41307204623,-0.0277258807569,-0.233891172415,0.0,440.2073387937117,440.0239758606031,440.2280970381076,439.65231428356344
3.780000000000003,7.13637159849,-1.780572115,22.4762503915,0.0163589721281,5.77844490859,0.0,6.82487836454,-0.782834602215,4.29028092891,-0.0346158861978,-0.214117852882,0.0,427.02585493627896,428.65631600778687,430.30786993691044,429.72372649076704
3.840000000000003,7.55387838006,-1.8273203671,22.7317270139,0.0139411503288,5.76577955115,0.0,7.09238283373,-0.775622189626,4.22455834251,-0.0551793275051,-0.20564108573,0.0,452.2335002788584,452.8728708226217,450.96998365269604,449.30453955485507
3.900000000000003,7.98710764241,-1.87368822673,22.9823565347,0.0105189246182,5.75324255047,0.0,7.34893316273,-0.770222924853,4.12889571625,-0.0610369338445,-0.216545925373,0.0,443.0439009885802,442.10277494654105,443.7200326456672,443.2365088716655
3.960000000000003,8.43592335232,-1.91978210909,23.2272788517,0.00660143040842,5.73985837329,0.0,7.61192520594,-0.766518293813,4.03421021471,-0.075551717769,-0.241116730414,0.0,446.6845152274711,444.62556370194085,446.1248994464826,444.9345989954054
4.020000000000002,8.8999358369,-1.96572010394,23.4652381258,0.00230685626493,5.72528505528,0.0,7.85560490813,-0.765040458103,3.89696867453,-0.0646243431655,-0.246682917699,0.0,432.27776895481566,431.747390796061,431.9500246888758,432.86670072997293
4.080000000000001,9.37964641982,-2.01162284119,23.6963739273,6.28130602152,5.71060694171,0.0,8.1350596959,-0.765342583709,3.80631786588,-0.0828069726503,-0.240833159669,0.0,451.93637326432025,452.3489830685972,452.22003552401156,450.7488227165024
4.14,9.87455551851,-2.05760045209,23.9193125984,6.27669391577,5.69575304835,0.0,8.36234004295,-0.767525229615,3.62441080745,-0.0670632160281,-0.266468097793,0.0,420.70875204456365,418.4158966254726,419.4437289142194,420.8040757201337
4.199999999999998,10.3835980444,-2.10376622729,24.1318216084,6.27237783251,5.67962499921,0.0,8.60616201623,-0.771583928199,3.45837499966,-0.0840862570989,-0.273917196413,0.0,428.0848418082728,427.3741299760803,428.75925293369164,427.3057164259971
4.259999999999997,10.9084881567,-2.1502491416,24.3358299835,6.26686655533,5.66285623587,0.0,8.89043963089,-0.778188736383,3.34053281683,-0.115708636063,-0.293898901528,0.0,450.6926623795987,448.99536295416283,449.57291456461155,446.99492018168144
4.319999999999996,11.4512812942,-2.19722521537,24.5335835945,6.2596419273,5.64494269352,0.0,9.20284225597,-0.788163669413,3.2494443485,-0.132020800629,-0.310016425039,0.0,463.88564239255754,462.5305288469845,463.32469218903793,462.0273842383874
4.379999999999995,12.0115656492,-2.24485705367,24.7237770403,6.25244234586,5.62668260204,0.0,9.47359122055,-0.800002295313,3.08899440372,-0.102983296993,-0.294901968705,0.0,439.25127012375555,440.40757976550907,440.4680395410435,442.8500970465413
4.439999999999993,12.5899439649,-2.29335365373,24.9063943632,6.24593237666,5.60903518282,0.0,9.80562974173,-0.816949344067,2.9962448238,-0.122789171745,-0.292614485426,0.0,470.237751000581,470.3322385002434,472.04953808482026,470.5082952175538
